Submission ID,Performance Detail Submission ID,Date of Submission,Organisation Name,Submission Title,Disease Target,Stage of Development,Country of Manufacturer,Region,Website,Regulatory Approval,Clinical Sensitivity (%),Clinical Specificity (%),Type of Technology,Assay Target,Target Analyte(s),Technology principle,Test Format,Instrument requirement,Level of automation,Lab vs. POC,Self-testing/Self-Collection,Validated Sample Types,Time to results excl sample prep (mins),Time to results incl sample prep (mins),Connectivity Solution,FIND Evaluation,Impact of SARS-COV-2 Alpha variant,Impact of SARS-COV-2 Beta variant,Impact of SARS-COV-2 Gamma variant,Impact of SARS-COV-2 Delta variant,Impact of SARS-COV-2 Delta+ variant,Impact of SARS-COV-2 Omicron variant,S gene dropout,SARS-CoV-2 variant(s),Test to be listed on FIND's web page?,Data to be published on FIND's web page,Is this a variant detection test?,Revoked/Not Approved By,Study Type,Number of positive samples (clinical),Number of negative samples (clinical),Total number of samples (clinical)
a0B6900001J3w3a,a266900000A9wAO,NA,AusDiagnostics,"SARS-CoV-2, Influenza & RSV ?8-well",SARS-CoV-2; Influenza A; Influenza B; Respiratory Syncytial Virus,Regulatory Achieved,Australia,Western Pacific,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fausdiagnostics.com%2F%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://ausdiagnostics.com/ (New Window)"">http://ausdiagnostics.com/</a>",Australia TGA; CE-IVD; MHRA UK,100.00 %,100.00 %,Molecular,RNA,ORF1a; ORF8; Influenza A; Influenza B,Digital RT-PCR,"NAT reagent kit – proprietary platform",A proprietary/new instrument is required,Automated (excluding sample preparation),Lab-based,Intended for professional use only,Nasopharyngeal swab; Nasal swab; Saliva,180,240,Yes,No,No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,Unknown,Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,44,166,210
a0B6900001J3w3l,a266900000A9wAP,NA,Medical Innovation Ventures Sdn Bhd.,GenoAmp Real-Time RT-PCR SARS-CoV-2,SARS-CoV-2,Regulatory Achieved,Malaysia,Western Pacific,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fmediven.com.my%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://mediven.com.my (New Window)"">http://mediven.com.my</a>",Singapore HSA; CE-IVD,100.00 %,100.00 %,Molecular,RNA,N gene; S gene; RdRp gene,qRT-PCR,"NAT reagent kit – open source",Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Nasopharyngeal swab; Nasal swab; Saliva,85,180,No,No,No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,30,30,60
a0B6900001J3w41,a266900000A9wAQ,NA,YD Diagnostics,MolecuTech Real Time COVID-19,SARS-CoV-2,Regulatory Achieved,"Korea, Republic of",Western Pacific,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fyd-diagnostics.com%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://yd-diagnostics.com (New Window)"">http://yd-diagnostics.com</a>",Korea MFDS; CE-IVD,95.00 %,98.00 %,Molecular,RNA,E gene,qRT-PCR,"NAT reagent kit – open source",Standard lab instrumentation is required,Automated (excluding sample preparation),Lab-based,Intended for professional use only,Nasopharyngeal swab,90,120,No,No,No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,Unknown,Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,300,400,700
a0B6900001J3w46,a266900000A9wAR,NA,Veredus Laboratories,VereRT ZeroPrep COVID-19 PCR Kit,SARS-CoV-2,Regulatory Achieved,Singapore,Western Pacific,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fvereduslabs.com%2F%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://vereduslabs.com/ (New Window)"">http://vereduslabs.com/</a>",Singapore HSA; CE-IVD; Philippines FDA; Malaysia MDA; Indonesia MDR; Other,100.00 %,90.00 %,Molecular,RNA,N gene,qRT-PCR,"NAT reagent kit – open source",Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Nasopharyngeal swab; Saliva,90,100,No,No,No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,7,10,17
a0B6900001J3w4G,a266900000A9wAS,NA,"Xiamen Wiz Biotech Co., ltd.",SARS-CoV-2/Influenza A/Influenza B Antigen Rapid Test,SARS-CoV-2; Influenza A; Influenza B,Regulatory Achieved,China,Western Pacific,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fwizbiotech.com%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://wizbiotech.com (New Window)"">http://wizbiotech.com</a>",CE-IVD,96.30 %,99.77 %,Immunoassay,Antigen,N-protein; Influenza A; Influenza B,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasopharyngeal swab; Oropharyngeal swab,15,30,No,No,No expected impact (in silico analyses),Unknown,Unknown,Unknown,Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,81,1,1
a0B6900001J3w4Q,a266900000A9wAT,NA,PerkinElmer,NEXTFLEX® Variant-Seq SARS-CoV-2 Kit,SARS-CoV-2,Research Use Only (RUO),United States,Americas,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fperkinelmer.com%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://perkinelmer.com (New Window)"">http://perkinelmer.com</a>",None,0.00 %,0.00 %,Molecular,RNA,Whole Genome,Sequencing,"NAT reagent kit – open source",A proprietary/new instrument is required,Automated (excluding sample preparation),Lab-based,Intended for professional use only,Nasopharyngeal swab,300,720,Unknown,No,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,All variants,"Yes, I would like the test to be made public on FIND’s test directory",Yes,Yes,None,Company-Sponsored,0,0,NA
a0B6900001J3w4k,a266900000A9wAU,NA,Tulip Diagnostics (P) ltd.,COVISCREEN Rapid Double Antigen Screening test,SARS-CoV-2,Regulatory Achieved,India,South-East Asia,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Ftulipgroup.com%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://tulipgroup.com (New Window)"">http://tulipgroup.com</a>",CE-IVD; India CDSCO,100.00 %,99.07 %,Immunoassay,Antibody (serological),IgG; IgM; IgA; Total Antibody,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Serum; Plasma,20,25,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,30,108,138
a0B6900001J3w4p,a266900000A9wAV,NA,Sengenics Corporation,Sengenics ImmuSAFE COVID+ biochip,SARS-CoV-2,Research Use Only (RUO),Malaysia,Western Pacific,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fsengenics.com%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://sengenics.com (New Window)"">http://sengenics.com</a>",None,0.00 %,0.00 %,Immunoassay,Antibody (serological),IgG,ELISA/EIA,Reagent Kit,Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Serum; Plasma,1,2,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,0,0,NA
a0B6900001J3w4u,a266900000A9wAW,NA,"PRIME4DIA Co., ltd.",P4DETECT COVID-19 Ag,SARS-CoV-2,Regulatory Achieved,"Korea, Republic of",Western Pacific,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fprime4dia.com%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://prime4dia.com (New Window)"">http://prime4dia.com</a>",CE-IVD; Other,96.67 %,100.00 %,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasal swab,20,20,No,No,No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,Unknown,Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,30,30,60
a0B6900001J3w4z,a266900000A9wAX,NA,"PRIME4DIA Co., ltd.",P4DETECT COVID-19 Ag/Flu,SARS-CoV-2; Influenza A; Influenza B,Regulatory Achieved,"Korea, Republic of",Western Pacific,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fprime4dia.com%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://prime4dia.com (New Window)"">http://prime4dia.com</a>",CE-IVD,96.67 %,100.00 %,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasal swab,20,20,No,No,No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,Unknown,Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,30,30,60
a0B6900001J3w54,a266900000A9wAY,NA,Tulip Diagnostics (P) ltd.,"PERKINELMER COVID-19 ANTIGEN TEST (NS, NP) CASSETTE TEST",SARS-CoV-2,Regulatory Achieved,India,South-East Asia,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Ftulipgroup.com%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://tulipgroup.com (New Window)"">http://tulipgroup.com</a>",CE-IVD; Other,97.40 %,100.00 %,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasal swab,30,45,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,39,1,40
a0B6900001J3w5Y,a266900000A9wAZ,NA,"Hangzhou Testsea Biotechnology Co.,ltd.",Cellife Covid-19 Antigen Test Cassette,SARS-CoV-2,Regulatory Achieved,China,Western Pacific,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Ftestsealabs.de%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://testsealabs.de (New Window)"">http://testsealabs.de</a>",Australia TGA; CE-IVD,97.60 %,98.40 %,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasopharyngeal swab,15,20,No,No,No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,Unknown,Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,125,250,375
a0B6900001J3w5i,a266900000A9wAa,NA,"Hangzhou Testsea Biotechnology Co.,ltd.",COVID-19 Antigen test cassette (Nasal),SARS-CoV-2,Regulatory Achieved,China,Western Pacific,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Ftestsealabs.de%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://testsealabs.de (New Window)"">http://testsealabs.de</a>",CE-IVD,97.50 %,99.20 %,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for self-testing (version available),Nasal swab,15,20,No,No,No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,Unknown,Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,200,250,450
a0B6900001J3oQX,a266900000A9w9K,2021-09-03,"SignalDT Biotechnologies, Inc",LyoDx Freezed-Dried Multiplex Real-Time RT-PCR Detection Kit for SARS-CoV-2,SARS-CoV-2,Regulatory Achieved,China,Western Pacific,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fsignaldtbio.cn%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://signaldtbio.cn (New Window)"">http://signaldtbio.cn</a>",Peru DIGEMID,95.00 %,99.00 %,Molecular,RNA,E gene; N gene; ORF1ab,qRT-PCR,"NAT reagent kit – open source",Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Nasopharyngeal swab; Oropharyngeal swab; Nasal swab; Mid-turbinate swab; Bronchoalveolar lavage; Sputum; Serum; Plasma,90,NA,No,No,No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,Unknown,Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,16,0,16
a0B6900001J3od7,a266900000A9w9L,2021-09-03,"SignalDT Biotechnologies, Inc",Freezed-Dried Multiplex Real-Time RT-PCR Detection Kit for SARS-CoV-2 &FluA/B,SARS-CoV-2; Influenza A; Influenza B,Regulatory Achieved,China,Western Pacific,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fsignaldtbio.cn%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://signaldtbio.cn (New Window)"">http://signaldtbio.cn</a>",CE-IVD; Peru DIGEMID,99.00 %,99.00 %,Molecular,RNA,ORF1ab; InfB NS; InfA Matrix gene,qRT-PCR,"NAT reagent kit – open source",Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Nasopharyngeal swab; Oropharyngeal swab; Nasal swab; Mid-turbinate swab; Bronchoalveolar lavage; Sputum; Serum; Plasma,1,2,No,No,No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,Unknown,Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,33,7,40
a0B6900001J3ogQ,a266900000A9w9M,2021-09-03,"SignalDT Biotechnologies, Inc",Freezed-Dried Multiplex Real-Time RT-PCR Detection Kit for SARS-CoV-2 /B.1.1.7,SARS-CoV-2,Regulatory Achieved,China,Western Pacific,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fsignaldtbio.cn%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://signaldtbio.cn (New Window)"">http://signaldtbio.cn</a>",CE-IVD,95.00 %,100.00 %,Molecular,RNA,N gene; S gene,qRT-PCR,"NAT reagent kit – open source",Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Nasopharyngeal swab; Oropharyngeal swab; Nasal swab,75,120,No,No,Impact (analytical/clinical studies),No impact (analytical/clinical studies conducted),Unknown,Unknown,Unknown,Unknown,Unknown,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,100,50,150
a0B6900001J3okc,a266900000A9w9N,2021-10-03,Virotek Biosciences Inc.,CoviSafe,SARS-CoV-2,Late Stage Development (fully functional prototype),Canada,Americas,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fviro-tek.com%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://viro-tek.com (New Window)"">http://viro-tek.com</a>",None,80.00 %,95.00 %,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for self-testing (in development),Saliva,15,16,Yes,No,No expected impact (in silico analyses),Unknown,Unknown,Unknown,Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,35,15,50
a0B6900001J3olf,a266900000A9w9O,2021-10-03,Shenzhen AIVD Biotech Inc,SARS-CoV-2 Antigen Detection Kit (Latex Lateral Flow Assay),SARS-CoV-2,Regulatory Achieved,China,Western Pacific,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Faivdbiotech.cn%2Findex.php%2Fen%2FPage%2Flist%2F250.html%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://aivdbiotech.cn/index.php/en/Page/list/250.html (New Window)"">http://aivdbiotech.cn/index.php/en/Page/list/250.html</a>",CE-IVD,93.00 %,98.92 %,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasopharyngeal swab; Oropharyngeal swab,15,20,No,No,No expected impact (in silico analyses),No impact (analytical/clinical studies conducted),No impact (analytical/clinical studies conducted),No impact (analytical/clinical studies conducted),No expected impact (in silico analyses),No expected impact (in silico analyses),Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,60,170,230
a0B6900001J3olu,a266900000A9w9P,2021-10-03,"GenSure Biotech Inc.,",GenSure COVID-19 Neutralizing Antibody Test (Latex),SARS-CoV-2,Validation,China,Western Pacific,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fgensbio.com%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://gensbio.com (New Window)"">http://gensbio.com</a>",None,0.00 %,0.00 %,Immunoassay,Antibody (serological),Neutralizing Antibodies,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Sputum; Plasma,10,15,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,0,0,NA
a0B6900001J3om4,a266900000A9w9Q,2021-10-03,"GenSure Biotech Inc.,",GenSure COVID-19 Neutralizing Antibody Test (Fluorescence),SARS-CoV-2,Regulatory Achieved,China,Western Pacific,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fgensbio.com%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://gensbio.com (New Window)"">http://gensbio.com</a>",CE-IVD,0.00 %,0.00 %,Immunoassay,Antibody (serological),Neutralizing Antibodies,Unspecified,Unspecified,A proprietary/new instrument is required,Automated (excluding sample preparation),near Point of Care,Intended for professional use only,Serum; Plasma,10,15,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,0,0,NA
